#{"t_start": 1736017099.6245112, "env_id": "None"}
r,l,t
9.551029,135,4.532292
78.147494,161,5.418007
73.981425,139,6.171149
28.381299,600,9.679679
115.64378,200,10.807263
-13.214382,337,12.751306
26.328789,218,13.979466
29.658961,263,25.593312
20.79828,145,26.891712
151.094736,231,29.071298
-0.521401,149,30.3894
67.771401,600,36.123847
11.393533,149,37.620639
-12.236566,158,39.04145
135.923422,324,41.756634
143.235585,237,43.719015
30.933872,289,55.918733
85.367195,166,57.407214
306.185723,600,62.525176
53.554745,182,64.072937
94.77413,268,66.284248
141.251185,372,69.435759
345.132329,600,83.89766
-6.341015,141,85.120717
65.64463,600,90.14972
137.795673,211,92.027831
-8.19179,167,93.447911
49.279859,160,94.810822
20.794565,141,95.982312
18.785021,155,97.324445
46.133133,147,107.957325
94.046538,380,111.37014
27.197521,344,114.386206
82.780527,138,115.559065
32.444869,153,116.851815
39.538993,363,119.911896
94.346938,148,121.166129
54.826039,146,122.476602
53.185474,137,123.728507
32.207224,147,125.006877
209.483143,329,137.012021
139.563135,212,138.751973
58.834505,139,139.94079
227.972493,399,143.342911
102.891945,172,144.851484
91.775526,148,146.069467
155.647998,321,148.799772
95.136588,191,150.505012
129.025691,179,161.238521
128.775929,173,162.732408
136.54919,569,167.523774
-5.595624,319,170.24721
121.871402,169,171.649873
144.304872,278,174.000716
99.585217,280,176.374306
200.298924,402,188.945671
162.933567,233,190.967526
59.648294,141,192.149078
99.38265,163,193.493329
253.698269,359,196.463277
114.445108,235,198.439599
235.65536,347,201.330626
54.161843,153,202.589978
428.988076,527,216.390459
89.689341,222,218.250599
146.314469,228,220.152079
74.011817,134,221.25453
115.386053,176,222.714204
40.011086,169,224.094022
518.32773,600,229.213991
125.538751,284,241.273512
275.332154,600,246.366104
79.234534,148,247.575139
95.172929,137,248.703706
98.442401,192,250.333222
87.182941,158,251.734795
125.537977,142,252.947204
179.793788,344,255.841943
79.57746,242,257.803184
136.817387,307,269.323143
94.229864,148,270.56098
47.968812,144,271.761329
427.058476,584,276.590585
138.030461,181,278.158084
110.16711,289,280.592076
156.192121,326,283.478014
243.699737,345,296.41971
126.123067,269,298.652004
62.249888,147,299.818098
172.645703,221,301.77231
141.319318,256,304.046929
496.668943,600,309.519056
